comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Castilla - La Mancha,Cuenca,2008,Autopistas libres y autovías,5,11,Subtotal Castilla - La Mancha,34,79,294,874
Castilla - La Mancha,Cuenca,2008,Carreteras convencionales,6,11,Subtotal Castilla - La Mancha,45,79,487,874
Castilla - La Mancha,Cuenca,2009,Autopistas de peaje,0,10,Subtotal Castilla - La Mancha,1,71,68,758
Castilla - La Mancha,Cuenca,2009,Autopistas libres y autovías,5,10,Subtotal Castilla - La Mancha,41,71,281,758
Castilla - La Mancha,Cuenca,2009,Carreteras convencionales,5,10,Subtotal Castilla - La Mancha,29,71,409,758
Castilla - La Mancha,Cuenca,2010,Autopistas de peaje,0,15,Subtotal Castilla - La Mancha,0,65,77,686
Castilla - La Mancha,Cuenca,2010,Autopistas libres y autovías,7,15,Subtotal Castilla - La Mancha,27,65,251,686
Castilla - La Mancha,Cuenca,2010,Carreteras convencionales,8,15,Subtotal Castilla - La Mancha,38,65,358,686
Castilla - La Mancha,Cuenca,2011,Autopistas de peaje,0,10,Subtotal Castilla - La Mancha,0,50,30,571
Castilla - La Mancha,Cuenca,2011,Autopistas libres y autovías,5,10,Subtotal Castilla - La Mancha,28,50,218,571
Castilla - La Mancha,Cuenca,2011,Carreteras convencionales,5,10,Subtotal Castilla - La Mancha,22,50,323,571
Castilla - La Mancha,Cuenca,2012,Autopistas de peaje,0,12,Subtotal Castilla - La Mancha,0,66,44,515
Castilla - La Mancha,Cuenca,2012,Autopistas libres y autovías,6,12,Subtotal Castilla - La Mancha,39,66,197,515
Castilla - La Mancha,Cuenca,2012,Carreteras convencionales,6,12,Subtotal Castilla - La Mancha,27,66,274,515
Castilla - La Mancha,Cuenca,2013,Autopistas de peaje,0,14,Subtotal Castilla - La Mancha,0,51,41,444
Castilla - La Mancha,Cuenca,2013,Autopistas libres y autovías,6,14,Subtotal Castilla - La Mancha,21,51,177,444
Castilla - La Mancha,Cuenca,2013,Carreteras convencionales,8,14,Subtotal Castilla - La Mancha,30,51,226,444
Castilla - La Mancha,Cuenca,2014,Autopistas de peaje,0,6,Subtotal Castilla - La Mancha,2,40,42,421
Castilla - La Mancha,Cuenca,2014,Autopistas libres y autovías,2,6,Subtotal Castilla - La Mancha,18,40,159,421
Castilla - La Mancha,Cuenca,2014,Carreteras convencionales,4,6,Subtotal Castilla - La Mancha,20,40,220,421
Castilla - La Mancha,Cuenca,2015,Autopistas de peaje,0,8,Subtotal Castilla - La Mancha,0,32,33,402
Castilla - La Mancha,Cuenca,2015,Autopistas libres y autovías,2,8,Subtotal Castilla - La Mancha,14,32,153,402
Castilla - La Mancha,Cuenca,2015,Carreteras convencionales,6,8,Subtotal Castilla - La Mancha,18,32,216,402
Castilla - La Mancha,Cuenca,2016,Autopistas de peaje,0,9,Subtotal Castilla - La Mancha,2,46,42,432
Castilla - La Mancha,Cuenca,2016,Autopistas libres y autovías,2,9,Subtotal Castilla - La Mancha,23,46,156,432
Castilla - La Mancha,Cuenca,2016,Carreteras convencionales,7,9,Subtotal Castilla - La Mancha,21,46,234,432
Castilla - La Mancha,Cuenca,2017,Autopistas de peaje,0,5,Subtotal Castilla - La Mancha,1,42,34,405
Castilla - La Mancha,Cuenca,2017,Autopistas libres y autovías,3,5,Subtotal Castilla - La Mancha,24,42,164,405
Castilla - La Mancha,Cuenca,2017,Carreteras convencionales,2,5,Subtotal Castilla - La Mancha,17,42,207,405
Castilla - La Mancha,Cuenca,2018,Autopistas de peaje,0,7,Subtotal Castilla - La Mancha,1,31,45,495
Castilla - La Mancha,Cuenca,2018,Autopistas libres y autovías,4,7,Subtotal Castilla - La Mancha,16,31,196,495
Castilla - La Mancha,Cuenca,2018,Carreteras convencionales,3,7,Subtotal Castilla - La Mancha,14,31,254,495
Castilla - La Mancha,Cuenca,2019,Autopistas de peaje,0,1,Subtotal Castilla - La Mancha,0,26,41,408
Castilla - La Mancha,Cuenca,2019,Autopistas libres y autovías,1,1,Subtotal Castilla - La Mancha,16,26,201,408
Castilla - La Mancha,Cuenca,2019,Carreteras convencionales,0,1,Subtotal Castilla - La Mancha,10,26,166,408
Castilla - La Mancha,Cuenca,2020,Autopistas de peaje,0,11,Subtotal Castilla - La Mancha,0,35,18,338
Castilla - La Mancha,Cuenca,2020,Autopistas libres y autovías,4,11,Subtotal Castilla - La Mancha,20,35,156,338
Castilla - La Mancha,Cuenca,2020,Carreteras convencionales,7,11,Subtotal Castilla - La Mancha,15,35,164,338
Castilla - La Mancha,Cuenca,2021,Autopistas de peaje,0,16,Subtotal Castilla - La Mancha,1,39,29,386
Castilla - La Mancha,Cuenca,2021,Autopistas libres y autovías,10,16,Subtotal Castilla - La Mancha,22,39,191,386
Castilla - La Mancha,Cuenca,2021,Carreteras convencionales,6,16,Subtotal Castilla - La Mancha,16,39,166,386
Castilla - La Mancha,Cuenca,2022,Autopistas de peaje,3,12,Subtotal Castilla - La Mancha,3,47,23,455
Castilla - La Mancha,Cuenca,2022,Autopistas libres y autovías,7,12,Subtotal Castilla - La Mancha,33,47,244,455
Castilla - La Mancha,Cuenca,2022,Carreteras convencionales,2,12,Subtotal Castilla - La Mancha,11,47,188,455
Castilla - La Mancha,Guadalajara,2008,Autopistas de peaje,0,9,Subtotal Castilla - La Mancha,0,79,93,874
Castilla - La Mancha,Guadalajara,2008,Autopistas libres y autovías,5,9,Subtotal Castilla - La Mancha,34,79,294,874
Castilla - La Mancha,Guadalajara,2008,Carreteras convencionales,4,9,Subtotal Castilla - La Mancha,45,79,487,874
Castilla - La Mancha,Guadalajara,2009,Autopistas de peaje,0,4,Subtotal Castilla - La Mancha,1,71,68,758
Castilla - La Mancha,Guadalajara,2009,Autopistas libres y autovías,4,4,Subtotal Castilla - La Mancha,41,71,281,758
Castilla - La Mancha,Guadalajara,2009,Carreteras convencionales,0,4,Subtotal Castilla - La Mancha,29,71,409,758
Castilla - La Mancha,Guadalajara,2010,Autopistas de peaje,0,11,Subtotal Castilla - La Mancha,0,65,77,686
Castilla - La Mancha,Guadalajara,2010,Autopistas libres y autovías,3,11,Subtotal Castilla - La Mancha,27,65,251,686
Castilla - La Mancha,Guadalajara,2010,Carreteras convencionales,8,11,Subtotal Castilla - La Mancha,38,65,358,686
Castilla - La Mancha,Guadalajara,2011,Autopistas de peaje,0,8,Subtotal Castilla - La Mancha,0,50,30,571
Castilla - La Mancha,Guadalajara,2011,Autopistas libres y autovías,6,8,Subtotal Castilla - La Mancha,28,50,218,571
Castilla - La Mancha,Guadalajara,2011,Carreteras convencionales,2,8,Subtotal Castilla - La Mancha,22,50,323,571
Castilla - La Mancha,Guadalajara,2012,Autopistas de peaje,0,8,Subtotal Castilla - La Mancha,0,66,44,515
Castilla - La Mancha,Guadalajara,2012,Autopistas libres y autovías,2,8,Subtotal Castilla - La Mancha,39,66,197,515
Castilla - La Mancha,Guadalajara,2012,Carreteras convencionales,6,8,Subtotal Castilla - La Mancha,27,66,274,515
Castilla - La Mancha,Guadalajara,2013,Autopistas de peaje,0,3,Subtotal Castilla - La Mancha,0,51,41,444
Castilla - La Mancha,Guadalajara,2013,Autopistas libres y autovías,2,3,Subtotal Castilla - La Mancha,21,51,177,444
Castilla - La Mancha,Guadalajara,2013,Carreteras convencionales,1,3,Subtotal Castilla - La Mancha,30,51,226,444
Castilla - La Mancha,Guadalajara,2014,Autopistas de peaje,0,6,Subtotal Castilla - La Mancha,2,40,42,421
Castilla - La Mancha,Guadalajara,2014,Autopistas libres y autovías,4,6,Subtotal Castilla - La Mancha,18,40,159,421
Castilla - La Mancha,Guadalajara,2014,Carreteras convencionales,2,6,Subtotal Castilla - La Mancha,20,40,220,421
Castilla - La Mancha,Guadalajara,2015,Autopistas de peaje,0,2,Subtotal Castilla - La Mancha,0,32,33,402
Castilla - La Mancha,Guadalajara,2015,Autopistas libres y autovías,1,2,Subtotal Castilla - La Mancha,14,32,153,402
Castilla - La Mancha,Guadalajara,2015,Carreteras convencionales,1,2,Subtotal Castilla - La Mancha,18,32,216,402
Castilla - La Mancha,Guadalajara,2016,Autopistas de peaje,0,2,Subtotal Castilla - La Mancha,2,46,42,432
Castilla - La Mancha,Guadalajara,2016,Autopistas libres y autovías,1,2,Subtotal Castilla - La Mancha,23,46,156,432
Castilla - La Mancha,Guadalajara,2016,Carreteras convencionales,1,2,Subtotal Castilla - La Mancha,21,46,234,432
Castilla - La Mancha,Guadalajara,2017,Autopistas de peaje,0,4,Subtotal Castilla - La Mancha,1,42,34,405
Castilla - La Mancha,Guadalajara,2017,Autopistas libres y autovías,1,4,Subtotal Castilla - La Mancha,24,42,164,405
Castilla - La Mancha,Guadalajara,2017,Carreteras convencionales,3,4,Subtotal Castilla - La Mancha,17,42,207,405
Castilla - La Mancha,Guadalajara,2018,Autopistas de peaje,0,3,Subtotal Castilla - La Mancha,1,31,45,495
Castilla - La Mancha,Guadalajara,2018,Autopistas libres y autovías,2,3,Subtotal Castilla - La Mancha,16,31,196,495
Castilla - La Mancha,Guadalajara,2018,Carreteras convencionales,1,3,Subtotal Castilla - La Mancha,14,31,254,495
Castilla - La Mancha,Guadalajara,2019,Autopistas de peaje,0,0,Subtotal Castilla - La Mancha,0,26,41,408
Castilla - La Mancha,Guadalajara,2019,Autopistas libres y autovías,0,0,Subtotal Castilla - La Mancha,16,26,201,408
Castilla - La Mancha,Guadalajara,2019,Carreteras convencionales,0,0,Subtotal Castilla - La Mancha,10,26,166,408
Castilla - La Mancha,Guadalajara,2020,Autopistas de peaje,0,3,Subtotal Castilla - La Mancha,0,35,18,338
Castilla - La Mancha,Guadalajara,2020,Autopistas libres y autovías,0,3,Subtotal Castilla - La Mancha,20,35,156,338
Castilla - La Mancha,Guadalajara,2020,Carreteras convencionales,3,3,Subtotal Castilla - La Mancha,15,35,164,338
Castilla - La Mancha,Guadalajara,2021,Autopistas de peaje,0,2,Subtotal Castilla - La Mancha,1,39,29,386
Castilla - La Mancha,Guadalajara,2021,Autopistas libres y autovías,2,2,Subtotal Castilla - La Mancha,22,39,191,386
Castilla - La Mancha,Guadalajara,2021,Carreteras convencionales,0,2,Subtotal Castilla - La Mancha,16,39,166,386
Castilla - La Mancha,Guadalajara,2022,Autopistas de peaje,0,5,Subtotal Castilla - La Mancha,3,47,23,455
Castilla - La Mancha,Guadalajara,2022,Autopistas libres y autovías,3,5,Subtotal Castilla - La Mancha,33,47,244,455
Castilla - La Mancha,Guadalajara,2022,Carreteras convencionales,2,5,Subtotal Castilla - La Mancha,11,47,188,455
Castilla - La Mancha,Toledo,2008,Autopistas de peaje,0,28,Subtotal Castilla - La Mancha,0,79,93,874
Castilla - La Mancha,Toledo,2008,Autopistas libres y autovías,13,28,Subtotal Castilla - La Mancha,34,79,294,874
Castilla - La Mancha,Toledo,2008,Carreteras convencionales,15,28,Subtotal Castilla - La Mancha,45,79,487,874
Castilla - La Mancha,Toledo,2009,Autopistas de peaje,1,29,Subtotal Castilla - La Mancha,1,71,68,758
Castilla - La Mancha,Toledo,2009,Autopistas libres y autovías,21,29,Subtotal Castilla - La Mancha,41,71,281,758
Castilla - La Mancha,Toledo,2009,Carreteras convencionales,7,29,Subtotal Castilla - La Mancha,29,71,409,758
Castilla - La Mancha,Toledo,2010,Autopistas de peaje,0,18,Subtotal Castilla - La Mancha,0,65,77,686
Castilla - La Mancha,Toledo,2010,Autopistas libres y autovías,9,18,Subtotal Castilla - La Mancha,27,65,251,686
Castilla - La Mancha,Toledo,2010,Carreteras convencionales,9,18,Subtotal Castilla - La Mancha,38,65,358,686
Castilla - La Mancha,Toledo,2011,Autopistas de peaje,0,14,Subtotal Castilla - La Mancha,0,50,30,571
Castilla - La Mancha,Toledo,2011,Autopistas libres y autovías,10,14,Subtotal Castilla - La Mancha,28,50,218,571
Castilla - La Mancha,Toledo,2011,Carreteras convencionales,4,14,Subtotal Castilla - La Mancha,22,50,323,571
Castilla - La Mancha,Toledo,2012,Autopistas de peaje,0,19,Subtotal Castilla - La Mancha,0,66,44,515
Castilla - La Mancha,Toledo,2012,Autopistas libres y autovías,14,19,Subtotal Castilla - La Mancha,39,66,197,515
Castilla - La Mancha,Toledo,2012,Carreteras convencionales,5,19,Subtotal Castilla - La Mancha,27,66,274,515
Castilla - La Mancha,Toledo,2013,Autopistas de peaje,0,10,Subtotal Castilla - La Mancha,0,51,41,444
Castilla - La Mancha,Toledo,2013,Autopistas libres y autovías,3,10,Subtotal Castilla - La Mancha,21,51,177,444
Castilla - La Mancha,Toledo,2013,Carreteras convencionales,7,10,Subtotal Castilla - La Mancha,30,51,226,444
Castilla - La Mancha,Toledo,2014,Autopistas de peaje,2,14,Subtotal Castilla - La Mancha,2,40,42,421
Castilla - La Mancha,Toledo,2014,Autopistas libres y autovías,6,14,Subtotal Castilla - La Mancha,18,40,159,421
Castilla - La Mancha,Toledo,2014,Carreteras convencionales,6,14,Subtotal Castilla - La Mancha,20,40,220,421
Castilla - La Mancha,Toledo,2015,Autopistas de peaje,0,5,Subtotal Castilla - La Mancha,0,32,33,402
Castilla - La Mancha,Toledo,2015,Autopistas libres y autovías,4,5,Subtotal Castilla - La Mancha,14,32,153,402
Castilla - La Mancha,Toledo,2015,Carreteras convencionales,1,5,Subtotal Castilla - La Mancha,18,32,216,402
Castilla - La Mancha,Toledo,2016,Autopistas de peaje,2,14,Subtotal Castilla - La Mancha,2,46,42,432
Castilla - La Mancha,Toledo,2016,Autopistas libres y autovías,8,14,Subtotal Castilla - La Mancha,23,46,156,432
Castilla - La Mancha,Toledo,2016,Carreteras convencionales,4,14,Subtotal Castilla - La Mancha,21,46,234,432
Castilla - La Mancha,Toledo,2017,Autopistas de peaje,1,18,Subtotal Castilla - La Mancha,1,42,34,405
Castilla - La Mancha,Toledo,2017,Autopistas libres y autovías,10,18,Subtotal Castilla - La Mancha,24,42,164,405
Castilla - La Mancha,Toledo,2017,Carreteras convencionales,7,18,Subtotal Castilla - La Mancha,17,42,207,405
Castilla - La Mancha,Toledo,2018,Autopistas de peaje,0,11,Subtotal Castilla - La Mancha,1,31,45,495
Castilla - La Mancha,Toledo,2018,Autopistas libres y autovías,6,11,Subtotal Castilla - La Mancha,16,31,196,495
Castilla - La Mancha,Toledo,2018,Carreteras convencionales,5,11,Subtotal Castilla - La Mancha,14,31,254,495
Castilla - La Mancha,Toledo,2019,Autopistas de peaje,0,10,Subtotal Castilla - La Mancha,0,26,41,408
Castilla - La Mancha,Toledo,2019,Autopistas libres y autovías,6,10,Subtotal Castilla - La Mancha,16,26,201,408
Castilla - La Mancha,Toledo,2019,Carreteras convencionales,4,10,Subtotal Castilla - La Mancha,10,26,166,408
Castilla - La Mancha,Toledo,2020,Autopistas de peaje,0,8,Subtotal Castilla - La Mancha,0,35,18,338
Castilla - La Mancha,Toledo,2020,Autopistas libres y autovías,7,8,Subtotal Castilla - La Mancha,20,35,156,338
Castilla - La Mancha,Toledo,2020,Carreteras convencionales,1,8,Subtotal Castilla - La Mancha,15,35,164,338
Castilla - La Mancha,Toledo,2021,Autopistas de peaje,1,14,Subtotal Castilla - La Mancha,1,39,29,386
Castilla - La Mancha,Toledo,2021,Autopistas libres y autovías,6,14,Subtotal Castilla - La Mancha,22,39,191,386
Castilla - La Mancha,Toledo,2021,Carreteras convencionales,7,14,Subtotal Castilla - La Mancha,16,39,166,386
Castilla - La Mancha,Toledo,2022,Autopistas de peaje,0,11,Subtotal Castilla - La Mancha,3,47,23,455
Castilla - La Mancha,Toledo,2022,Autopistas libres y autovías,8,11,Subtotal Castilla - La Mancha,33,47,244,455
Castilla - La Mancha,Toledo,2022,Carreteras convencionales,3,11,Subtotal Castilla - La Mancha,11,47,188,455
Castilla y León,Ávila,2008,Autopistas de peaje,0,10,Subtotal Castilla y León,7,140,93,874
Castilla y León,Ávila,2008,Autopistas libres y autovías,1,10,Subtotal Castilla y León,55,140,294,874
Castilla y León,Ávila,2008,Carreteras convencionales,9,10,Subtotal Castilla y León,78,140,487,874
Castilla y León,Ávila,2009,Autopistas de peaje,1,6,Subtotal Castilla y León,12,116,68,758
Castilla y León,Ávila,2009,Autopistas libres y autovías,1,6,Subtotal Castilla y León,31,116,281,758
Castilla y León,Ávila,2009,Carreteras convencionales,4,6,Subtotal Castilla y León,73,116,409,758
Castilla y León,Ávila,2010,Autopistas de peaje,0,5,Subtotal Castilla y León,21,110,77,686
Castilla y León,Ávila,2010,Autopistas libres y autovías,3,5,Subtotal Castilla y León,39,110,251,686
Castilla y León,Ávila,2010,Carreteras convencionales,2,5,Subtotal Castilla y León,50,110,358,686
Castilla y León,Ávila,2011,Autopistas de peaje,0,7,Subtotal Castilla y León,3,89,30,571
Castilla y León,Ávila,2011,Autopistas libres y autovías,2,7,Subtotal Castilla y León,34,89,218,571
Castilla y León,Ávila,2011,Carreteras convencionales,5,7,Subtotal Castilla y León,52,89,323,571
Castilla y León,Ávila,2012,Autopistas de peaje,1,4,Subtotal Castilla y León,6,58,44,515
Castilla y León,Ávila,2012,Autopistas libres y autovías,2,4,Subtotal Castilla y León,13,58,197,515
Castilla y León,Ávila,2012,Carreteras convencionales,1,4,Subtotal Castilla y León,39,58,274,515
Castilla y León,Ávila,2013,Autopistas de peaje,0,12,Subtotal Castilla y León,3,58,41,444
Castilla y León,Ávila,2013,Autopistas libres y autovías,0,12,Subtotal Castilla y León,20,58,177,444
Castilla y León,Ávila,2013,Carreteras convencionales,12,12,Subtotal Castilla y León,35,58,226,444
Castilla y León,Ávila,2014,Autopistas de peaje,0,3,Subtotal Castilla y León,6,70,42,421
Castilla y León,Ávila,2014,Autopistas libres y autovías,2,3,Subtotal Castilla y León,18,70,159,421
Castilla y León,Ávila,2014,Carreteras convencionales,1,3,Subtotal Castilla y León,46,70,220,421
Castilla y León,Ávila,2015,Autopistas de peaje,2,10,Subtotal Castilla y León,8,87,33,402
Castilla y León,Ávila,2015,Autopistas libres y autovías,0,10,Subtotal Castilla y León,30,87,153,402
Castilla y León,Ávila,2015,Carreteras convencionales,8,10,Subtotal Castilla y León,49,87,216,402
Castilla y León,Ávila,2016,Autopistas de peaje,0,6,Subtotal Castilla y León,5,79,42,432
Castilla y León,Ávila,2016,Autopistas libres y autovías,2,6,Subtotal Castilla y León,23,79,156,432
Castilla y León,Ávila,2016,Carreteras convencionales,4,6,Subtotal Castilla y León,51,79,234,432
Castilla y León,Ávila,2017,Autopistas de peaje,1,3,Subtotal Castilla y León,3,58,34,405
Castilla y León,Ávila,2017,Autopistas libres y autovías,1,3,Subtotal Castilla y León,24,58,164,405
Castilla y León,Ávila,2017,Carreteras convencionales,1,3,Subtotal Castilla y León,31,58,207,405
Castilla y León,Ávila,2018,Autopistas de peaje,0,8,Subtotal Castilla y León,6,79,45,495
Castilla y León,Ávila,2018,Autopistas libres y autovías,3,8,Subtotal Castilla y León,30,79,196,495
Castilla y León,Ávila,2018,Carreteras convencionales,5,8,Subtotal Castilla y León,43,79,254,495
Castilla y León,Ávila,2019,Autopistas de peaje,0,2,Subtotal Castilla y León,0,42,41,408
Castilla y León,Ávila,2019,Autopistas libres y autovías,1,2,Subtotal Castilla y León,18,42,201,408
Castilla y León,Ávila,2019,Carreteras convencionales,1,2,Subtotal Castilla y León,24,42,166,408
Castilla y León,Ávila,2020,Autopistas de peaje,0,6,Subtotal Castilla y León,0,54,18,338
Castilla y León,Ávila,2020,Autopistas libres y autovías,0,6,Subtotal Castilla y León,19,54,156,338
Castilla y León,Ávila,2020,Carreteras convencionales,6,6,Subtotal Castilla y León,35,54,164,338
Castilla y León,Ávila,2021,Autopistas de peaje,0,2,Subtotal Castilla y León,1,47,29,386
Castilla y León,Ávila,2021,Autopistas libres y autovías,0,2,Subtotal Castilla y León,20,47,191,386
Castilla y León,Ávila,2021,Carreteras convencionales,2,2,Subtotal Castilla y León,26,47,166,386
Castilla y León,Ávila,2022,Autopistas de peaje,0,11,Subtotal Castilla y León,0,75,23,455
Castilla y León,Ávila,2022,Autopistas libres y autovías,2,11,Subtotal Castilla y León,32,75,244,455
Castilla y León,Ávila,2022,Carreteras convencionales,9,11,Subtotal Castilla y León,43,75,188,455
Castilla y León,Burgos,2008,Autopistas de peaje,5,31,Subtotal Castilla y León,7,140,93,874
Castilla y León,Burgos,2008,Autopistas libres y autovías,6,31,Subtotal Castilla y León,55,140,294,874
Castilla y León,Burgos,2008,Carreteras convencionales,20,31,Subtotal Castilla y León,78,140,487,874
Castilla y León,Burgos,2009,Autopistas de peaje,3,29,Subtotal Castilla y León,12,116,68,758
Castilla y León,Burgos,2009,Autopistas libres y autovías,7,29,Subtotal Castilla y León,31,116,281,758
Castilla y León,Burgos,2009,Carreteras convencionales,19,29,Subtotal Castilla y León,73,116,409,758
Castilla y León,Burgos,2010,Autopistas de peaje,7,21,Subtotal Castilla y León,21,110,77,686
Castilla y León,Burgos,2010,Autopistas libres y autovías,5,21,Subtotal Castilla y León,39,110,251,686
Castilla y León,Burgos,2010,Carreteras convencionales,9,21,Subtotal Castilla y León,50,110,358,686
Castilla y León,Burgos,2011,Autopistas de peaje,3,28,Subtotal Castilla y León,3,89,30,571
