year,comunidad,provincia,Carburante,cantidad,Textbox4,Textbox6,Textbox10
2022,Canarias,Santa Cruz de Tenerife,Gasóleo B,,,Total 2022,3.028
2022,Canarias,Santa Cruz de Tenerife,Gasóleo C,,,Total 2022,23
2022,Canarias,Santa Cruz de Tenerife,Biodiésel,,,Total 2022,37
2022,Canarias,Santa Cruz de Tenerife,Bioetanol,,,Total 2022,5
2022,Canarias,Santa Cruz de Tenerife,Gases licuados del petróleo,8,28,Total 2022,856
2022,Canarias,Santa Cruz de Tenerife,Gas natural comprimido,1,1,Total 2022,127
2022,Canarias,Santa Cruz de Tenerife,Gas natural licuado,,,Total 2022,86
2022,Cantabria,Cantabria,Gasolina 95 E5,152,152,Total 2022,10.717
2022,Cantabria,Cantabria,Gasolina 95 E10,,,Total 2022,23
2022,Cantabria,Cantabria,Gasolina 95 E5 Premium,7,7,Total 2022,810
2022,Cantabria,Cantabria,Gasolina 95,,,Total 2022,
2022,Cantabria,Cantabria,Gasolina 95 (G.protección),,,Total 2022,
2022,Cantabria,Cantabria,Gasolina 98 E5,102,102,Total 2022,5.960
2022,Cantabria,Cantabria,Gasolina 98 E10,,,Total 2022,9
2022,Cantabria,Cantabria,Gasolina 98,,,Total 2022,
2022,Cantabria,Cantabria,Gasóleo A habitual,158,158,Total 2022,11.523
2022,Cantabria,Cantabria,Gasóleo Premium,117,117,Total 2022,7.546
2022,Cantabria,Cantabria,Nuevo gasóleo A,,,Total 2022,
2022,Cantabria,Cantabria,Gasóleo B,34,34,Total 2022,3.028
2022,Cantabria,Cantabria,Gasóleo C,,,Total 2022,23
2022,Cantabria,Cantabria,Biodiésel,3,3,Total 2022,37
2022,Cantabria,Cantabria,Bioetanol,,,Total 2022,5
2022,Cantabria,Cantabria,Gases licuados del petróleo,24,24,Total 2022,856
2022,Cantabria,Cantabria,Gas natural comprimido,,,Total 2022,127
2022,Cantabria,Cantabria,Gas natural licuado,,,Total 2022,86
2022,Castilla - La Mancha,Albacete,Gasolina 95 E5,146,792,Total 2022,10.717
2022,Castilla - La Mancha,Albacete,Gasolina 95 E10,,1,Total 2022,23
2022,Castilla - La Mancha,Albacete,Gasolina 95 E5 Premium,15,64,Total 2022,810
2022,Castilla - La Mancha,Albacete,Gasolina 95,,,Total 2022,
2022,Castilla - La Mancha,Albacete,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla - La Mancha,Albacete,Gasolina 98 E5,78,392,Total 2022,5.960
2022,Castilla - La Mancha,Albacete,Gasolina 98 E10,,2,Total 2022,9
2022,Castilla - La Mancha,Albacete,Gasolina 98,,,Total 2022,
2022,Castilla - La Mancha,Albacete,Gasóleo A habitual,169,967,Total 2022,11.523
2022,Castilla - La Mancha,Albacete,Gasóleo Premium,97,529,Total 2022,7.546
2022,Castilla - La Mancha,Albacete,Nuevo gasóleo A,,,Total 2022,
2022,Castilla - La Mancha,Albacete,Gasóleo B,58,390,Total 2022,3.028
2022,Castilla - La Mancha,Albacete,Gasóleo C,,1,Total 2022,23
2022,Castilla - La Mancha,Albacete,Biodiésel,,,Total 2022,37
2022,Castilla - La Mancha,Albacete,Bioetanol,,,Total 2022,5
2022,Castilla - La Mancha,Albacete,Gases licuados del petróleo,8,59,Total 2022,856
2022,Castilla - La Mancha,Albacete,Gas natural comprimido,2,12,Total 2022,127
2022,Castilla - La Mancha,Albacete,Gas natural licuado,3,11,Total 2022,86
2022,Castilla - La Mancha,Ciudad Real,Gasolina 95 E5,198,792,Total 2022,10.717
2022,Castilla - La Mancha,Ciudad Real,Gasolina 95 E10,,1,Total 2022,23
2022,Castilla - La Mancha,Ciudad Real,Gasolina 95 E5 Premium,13,64,Total 2022,810
2022,Castilla - La Mancha,Ciudad Real,Gasolina 95,,,Total 2022,
2022,Castilla - La Mancha,Ciudad Real,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla - La Mancha,Ciudad Real,Gasolina 98 E5,82,392,Total 2022,5.960
2022,Castilla - La Mancha,Ciudad Real,Gasolina 98 E10,,2,Total 2022,9
2022,Castilla - La Mancha,Ciudad Real,Gasolina 98,,,Total 2022,
2022,Castilla - La Mancha,Ciudad Real,Gasóleo A habitual,235,967,Total 2022,11.523
2022,Castilla - La Mancha,Ciudad Real,Gasóleo Premium,119,529,Total 2022,7.546
2022,Castilla - La Mancha,Ciudad Real,Nuevo gasóleo A,,,Total 2022,
2022,Castilla - La Mancha,Ciudad Real,Gasóleo B,109,390,Total 2022,3.028
2022,Castilla - La Mancha,Ciudad Real,Gasóleo C,1,1,Total 2022,23
2022,Castilla - La Mancha,Ciudad Real,Biodiésel,,,Total 2022,37
2022,Castilla - La Mancha,Ciudad Real,Bioetanol,,,Total 2022,5
2022,Castilla - La Mancha,Ciudad Real,Gases licuados del petróleo,14,59,Total 2022,856
2022,Castilla - La Mancha,Ciudad Real,Gas natural comprimido,2,12,Total 2022,127
2022,Castilla - La Mancha,Ciudad Real,Gas natural licuado,2,11,Total 2022,86
2022,Castilla - La Mancha,Cuenca,Gasolina 95 E5,111,792,Total 2022,10.717
2022,Castilla - La Mancha,Cuenca,Gasolina 95 E10,,1,Total 2022,23
2022,Castilla - La Mancha,Cuenca,Gasolina 95 E5 Premium,11,64,Total 2022,810
2022,Castilla - La Mancha,Cuenca,Gasolina 95,,,Total 2022,
2022,Castilla - La Mancha,Cuenca,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla - La Mancha,Cuenca,Gasolina 98 E5,46,392,Total 2022,5.960
2022,Castilla - La Mancha,Cuenca,Gasolina 98 E10,1,2,Total 2022,9
2022,Castilla - La Mancha,Cuenca,Gasolina 98,,,Total 2022,
2022,Castilla - La Mancha,Cuenca,Gasóleo A habitual,158,967,Total 2022,11.523
2022,Castilla - La Mancha,Cuenca,Gasóleo Premium,70,529,Total 2022,7.546
2022,Castilla - La Mancha,Cuenca,Nuevo gasóleo A,,,Total 2022,
2022,Castilla - La Mancha,Cuenca,Gasóleo B,86,390,Total 2022,3.028
2022,Castilla - La Mancha,Cuenca,Gasóleo C,,1,Total 2022,23
2022,Castilla - La Mancha,Cuenca,Biodiésel,,,Total 2022,37
2022,Castilla - La Mancha,Cuenca,Bioetanol,,,Total 2022,5
2022,Castilla - La Mancha,Cuenca,Gases licuados del petróleo,6,59,Total 2022,856
2022,Castilla - La Mancha,Cuenca,Gas natural comprimido,1,12,Total 2022,127
2022,Castilla - La Mancha,Cuenca,Gas natural licuado,2,11,Total 2022,86
2022,Castilla - La Mancha,Guadalajara,Gasolina 95 E5,84,792,Total 2022,10.717
2022,Castilla - La Mancha,Guadalajara,Gasolina 95 E10,1,1,Total 2022,23
2022,Castilla - La Mancha,Guadalajara,Gasolina 95 E5 Premium,7,64,Total 2022,810
2022,Castilla - La Mancha,Guadalajara,Gasolina 95,,,Total 2022,
2022,Castilla - La Mancha,Guadalajara,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla - La Mancha,Guadalajara,Gasolina 98 E5,49,392,Total 2022,5.960
2022,Castilla - La Mancha,Guadalajara,Gasolina 98 E10,,2,Total 2022,9
2022,Castilla - La Mancha,Guadalajara,Gasolina 98,,,Total 2022,
2022,Castilla - La Mancha,Guadalajara,Gasóleo A habitual,90,967,Total 2022,11.523
2022,Castilla - La Mancha,Guadalajara,Gasóleo Premium,71,529,Total 2022,7.546
2022,Castilla - La Mancha,Guadalajara,Nuevo gasóleo A,,,Total 2022,
2022,Castilla - La Mancha,Guadalajara,Gasóleo B,14,390,Total 2022,3.028
2022,Castilla - La Mancha,Guadalajara,Gasóleo C,,1,Total 2022,23
2022,Castilla - La Mancha,Guadalajara,Biodiésel,,,Total 2022,37
2022,Castilla - La Mancha,Guadalajara,Bioetanol,,,Total 2022,5
2022,Castilla - La Mancha,Guadalajara,Gases licuados del petróleo,5,59,Total 2022,856
2022,Castilla - La Mancha,Guadalajara,Gas natural comprimido,5,12,Total 2022,127
2022,Castilla - La Mancha,Guadalajara,Gas natural licuado,3,11,Total 2022,86
2022,Castilla - La Mancha,Toledo,Gasolina 95 E5,253,792,Total 2022,10.717
2022,Castilla - La Mancha,Toledo,Gasolina 95 E10,,1,Total 2022,23
2022,Castilla - La Mancha,Toledo,Gasolina 95 E5 Premium,18,64,Total 2022,810
2022,Castilla - La Mancha,Toledo,Gasolina 95,,,Total 2022,
2022,Castilla - La Mancha,Toledo,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla - La Mancha,Toledo,Gasolina 98 E5,137,392,Total 2022,5.960
2022,Castilla - La Mancha,Toledo,Gasolina 98 E10,1,2,Total 2022,9
2022,Castilla - La Mancha,Toledo,Gasolina 98,,,Total 2022,
2022,Castilla - La Mancha,Toledo,Gasóleo A habitual,315,967,Total 2022,11.523
2022,Castilla - La Mancha,Toledo,Gasóleo Premium,172,529,Total 2022,7.546
2022,Castilla - La Mancha,Toledo,Nuevo gasóleo A,,,Total 2022,
2022,Castilla - La Mancha,Toledo,Gasóleo B,123,390,Total 2022,3.028
2022,Castilla - La Mancha,Toledo,Gasóleo C,,1,Total 2022,23
2022,Castilla - La Mancha,Toledo,Biodiésel,,,Total 2022,37
2022,Castilla - La Mancha,Toledo,Bioetanol,,,Total 2022,5
2022,Castilla - La Mancha,Toledo,Gases licuados del petróleo,26,59,Total 2022,856
2022,Castilla - La Mancha,Toledo,Gas natural comprimido,2,12,Total 2022,127
2022,Castilla - La Mancha,Toledo,Gas natural licuado,1,11,Total 2022,86
2022,Castilla y León,Ávila,Gasolina 95 E5,71,873,Total 2022,10.717
2022,Castilla y León,Ávila,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Ávila,Gasolina 95 E5 Premium,3,58,Total 2022,810
2022,Castilla y León,Ávila,Gasolina 95,,,Total 2022,
2022,Castilla y León,Ávila,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Ávila,Gasolina 98 E5,37,478,Total 2022,5.960
2022,Castilla y León,Ávila,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Ávila,Gasolina 98,,,Total 2022,
2022,Castilla y León,Ávila,Gasóleo A habitual,74,921,Total 2022,11.523
2022,Castilla y León,Ávila,Gasóleo Premium,54,659,Total 2022,7.546
2022,Castilla y León,Ávila,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Ávila,Gasóleo B,23,213,Total 2022,3.028
2022,Castilla y León,Ávila,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Ávila,Biodiésel,1,3,Total 2022,37
2022,Castilla y León,Ávila,Bioetanol,,,Total 2022,5
2022,Castilla y León,Ávila,Gases licuados del petróleo,3,62,Total 2022,856
2022,Castilla y León,Ávila,Gas natural comprimido,,7,Total 2022,127
2022,Castilla y León,Ávila,Gas natural licuado,,8,Total 2022,86
2022,Castilla y León,Burgos,Gasolina 95 E5,132,873,Total 2022,10.717
2022,Castilla y León,Burgos,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Burgos,Gasolina 95 E5 Premium,10,58,Total 2022,810
2022,Castilla y León,Burgos,Gasolina 95,,,Total 2022,
2022,Castilla y León,Burgos,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Burgos,Gasolina 98 E5,68,478,Total 2022,5.960
2022,Castilla y León,Burgos,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Burgos,Gasolina 98,,,Total 2022,
2022,Castilla y León,Burgos,Gasóleo A habitual,139,921,Total 2022,11.523
2022,Castilla y León,Burgos,Gasóleo Premium,95,659,Total 2022,7.546
2022,Castilla y León,Burgos,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Burgos,Gasóleo B,39,213,Total 2022,3.028
2022,Castilla y León,Burgos,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Burgos,Biodiésel,,3,Total 2022,37
2022,Castilla y León,Burgos,Bioetanol,,,Total 2022,5
2022,Castilla y León,Burgos,Gases licuados del petróleo,12,62,Total 2022,856
2022,Castilla y León,Burgos,Gas natural comprimido,3,7,Total 2022,127
2022,Castilla y León,Burgos,Gas natural licuado,4,8,Total 2022,86
2022,Castilla y León,León,Gasolina 95 E5,163,873,Total 2022,10.717
2022,Castilla y León,León,Gasolina 95 E10,1,2,Total 2022,23
2022,Castilla y León,León,Gasolina 95 E5 Premium,10,58,Total 2022,810
2022,Castilla y León,León,Gasolina 95,,,Total 2022,
2022,Castilla y León,León,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,León,Gasolina 98 E5,99,478,Total 2022,5.960
2022,Castilla y León,León,Gasolina 98 E10,1,1,Total 2022,9
2022,Castilla y León,León,Gasolina 98,,,Total 2022,
2022,Castilla y León,León,Gasóleo A habitual,173,921,Total 2022,11.523
2022,Castilla y León,León,Gasóleo Premium,131,659,Total 2022,7.546
2022,Castilla y León,León,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,León,Gasóleo B,29,213,Total 2022,3.028
2022,Castilla y León,León,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,León,Biodiésel,,3,Total 2022,37
2022,Castilla y León,León,Bioetanol,,,Total 2022,5
2022,Castilla y León,León,Gases licuados del petróleo,8,62,Total 2022,856
2022,Castilla y León,León,Gas natural comprimido,1,7,Total 2022,127
2022,Castilla y León,León,Gas natural licuado,,8,Total 2022,86
2022,Castilla y León,Palencia,Gasolina 95 E5,65,873,Total 2022,10.717
2022,Castilla y León,Palencia,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Palencia,Gasolina 95 E5 Premium,5,58,Total 2022,810
2022,Castilla y León,Palencia,Gasolina 95,,,Total 2022,
2022,Castilla y León,Palencia,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Palencia,Gasolina 98 E5,39,478,Total 2022,5.960
2022,Castilla y León,Palencia,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Palencia,Gasolina 98,,,Total 2022,
2022,Castilla y León,Palencia,Gasóleo A habitual,67,921,Total 2022,11.523
2022,Castilla y León,Palencia,Gasóleo Premium,51,659,Total 2022,7.546
2022,Castilla y León,Palencia,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Palencia,Gasóleo B,16,213,Total 2022,3.028
2022,Castilla y León,Palencia,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Palencia,Biodiésel,1,3,Total 2022,37
2022,Castilla y León,Palencia,Bioetanol,,,Total 2022,5
2022,Castilla y León,Palencia,Gases licuados del petróleo,4,62,Total 2022,856
2022,Castilla y León,Palencia,Gas natural comprimido,,7,Total 2022,127
2022,Castilla y León,Palencia,Gas natural licuado,,8,Total 2022,86
2022,Castilla y León,Salamanca,Gasolina 95 E5,102,873,Total 2022,10.717
2022,Castilla y León,Salamanca,Gasolina 95 E10,1,2,Total 2022,23
2022,Castilla y León,Salamanca,Gasolina 95 E5 Premium,7,58,Total 2022,810
2022,Castilla y León,Salamanca,Gasolina 95,,,Total 2022,
2022,Castilla y León,Salamanca,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Salamanca,Gasolina 98 E5,52,478,Total 2022,5.960
2022,Castilla y León,Salamanca,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Salamanca,Gasolina 98,,,Total 2022,
2022,Castilla y León,Salamanca,Gasóleo A habitual,109,921,Total 2022,11.523
2022,Castilla y León,Salamanca,Gasóleo Premium,75,659,Total 2022,7.546
2022,Castilla y León,Salamanca,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Salamanca,Gasóleo B,22,213,Total 2022,3.028
2022,Castilla y León,Salamanca,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Salamanca,Biodiésel,,3,Total 2022,37
2022,Castilla y León,Salamanca,Bioetanol,,,Total 2022,5
2022,Castilla y León,Salamanca,Gases licuados del petróleo,8,62,Total 2022,856
2022,Castilla y León,Salamanca,Gas natural comprimido,2,7,Total 2022,127
2022,Castilla y León,Salamanca,Gas natural licuado,2,8,Total 2022,86
2022,Castilla y León,Segovia,Gasolina 95 E5,76,873,Total 2022,10.717
2022,Castilla y León,Segovia,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Segovia,Gasolina 95 E5 Premium,4,58,Total 2022,810
2022,Castilla y León,Segovia,Gasolina 95,,,Total 2022,
2022,Castilla y León,Segovia,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Segovia,Gasolina 98 E5,40,478,Total 2022,5.960
2022,Castilla y León,Segovia,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Segovia,Gasolina 98,,,Total 2022,
2022,Castilla y León,Segovia,Gasóleo A habitual,76,921,Total 2022,11.523
2022,Castilla y León,Segovia,Gasóleo Premium,56,659,Total 2022,7.546
2022,Castilla y León,Segovia,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Segovia,Gasóleo B,20,213,Total 2022,3.028
2022,Castilla y León,Segovia,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Segovia,Biodiésel,,3,Total 2022,37
2022,Castilla y León,Segovia,Bioetanol,,,Total 2022,5
2022,Castilla y León,Segovia,Gases licuados del petróleo,4,62,Total 2022,856
2022,Castilla y León,Segovia,Gas natural comprimido,,7,Total 2022,127
2022,Castilla y León,Segovia,Gas natural licuado,1,8,Total 2022,86
2022,Castilla y León,Soria,Gasolina 95 E5,40,873,Total 2022,10.717
2022,Castilla y León,Soria,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Soria,Gasolina 95 E5 Premium,4,58,Total 2022,810
2022,Castilla y León,Soria,Gasolina 95,,,Total 2022,
2022,Castilla y León,Soria,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Soria,Gasolina 98 E5,18,478,Total 2022,5.960
2022,Castilla y León,Soria,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Soria,Gasolina 98,,,Total 2022,
2022,Castilla y León,Soria,Gasóleo A habitual,41,921,Total 2022,11.523
2022,Castilla y León,Soria,Gasóleo Premium,31,659,Total 2022,7.546
2022,Castilla y León,Soria,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Soria,Gasóleo B,9,213,Total 2022,3.028
2022,Castilla y León,Soria,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Soria,Biodiésel,,3,Total 2022,37
2022,Castilla y León,Soria,Bioetanol,,,Total 2022,5
2022,Castilla y León,Soria,Gases licuados del petróleo,5,62,Total 2022,856
2022,Castilla y León,Soria,Gas natural comprimido,,7,Total 2022,127
2022,Castilla y León,Soria,Gas natural licuado,,8,Total 2022,86
2022,Castilla y León,Valladolid,Gasolina 95 E5,146,873,Total 2022,10.717
2022,Castilla y León,Valladolid,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Valladolid,Gasolina 95 E5 Premium,12,58,Total 2022,810
2022,Castilla y León,Valladolid,Gasolina 95,,,Total 2022,
2022,Castilla y León,Valladolid,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Valladolid,Gasolina 98 E5,76,478,Total 2022,5.960
2022,Castilla y León,Valladolid,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Valladolid,Gasolina 98,,,Total 2022,
2022,Castilla y León,Valladolid,Gasóleo A habitual,158,921,Total 2022,11.523
2022,Castilla y León,Valladolid,Gasóleo Premium,108,659,Total 2022,7.546
2022,Castilla y León,Valladolid,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Valladolid,Gasóleo B,28,213,Total 2022,3.028
2022,Castilla y León,Valladolid,Gasóleo C,2,2,Total 2022,23
2022,Castilla y León,Valladolid,Biodiésel,1,3,Total 2022,37
2022,Castilla y León,Valladolid,Bioetanol,,,Total 2022,5
2022,Castilla y León,Valladolid,Gases licuados del petróleo,15,62,Total 2022,856
2022,Castilla y León,Valladolid,Gas natural comprimido,,7,Total 2022,127
2022,Castilla y León,Valladolid,Gas natural licuado,,8,Total 2022,86
2022,Castilla y León,Zamora,Gasolina 95 E5,78,873,Total 2022,10.717
2022,Castilla y León,Zamora,Gasolina 95 E10,,2,Total 2022,23
2022,Castilla y León,Zamora,Gasolina 95 E5 Premium,3,58,Total 2022,810
2022,Castilla y León,Zamora,Gasolina 95,,,Total 2022,
2022,Castilla y León,Zamora,Gasolina 95 (G.protección),,,Total 2022,
2022,Castilla y León,Zamora,Gasolina 98 E5,49,478,Total 2022,5.960
2022,Castilla y León,Zamora,Gasolina 98 E10,,1,Total 2022,9
2022,Castilla y León,Zamora,Gasolina 98,,,Total 2022,
2022,Castilla y León,Zamora,Gasóleo A habitual,84,921,Total 2022,11.523
2022,Castilla y León,Zamora,Gasóleo Premium,58,659,Total 2022,7.546
2022,Castilla y León,Zamora,Nuevo gasóleo A,,,Total 2022,
2022,Castilla y León,Zamora,Gasóleo B,27,213,Total 2022,3.028
2022,Castilla y León,Zamora,Gasóleo C,,2,Total 2022,23
2022,Castilla y León,Zamora,Biodiésel,,3,Total 2022,37
2022,Castilla y León,Zamora,Bioetanol,,,Total 2022,5
2022,Castilla y León,Zamora,Gases licuados del petróleo,3,62,Total 2022,856
2022,Castilla y León,Zamora,Gas natural comprimido,1,7,Total 2022,127
2022,Castilla y León,Zamora,Gas natural licuado,1,8,Total 2022,86
2022,Cataluña,Barcelona,Gasolina 95 E5,758,1.395,Total 2022,10.717
2022,Cataluña,Barcelona,Gasolina 95 E10,2,4,Total 2022,23
2022,Cataluña,Barcelona,Gasolina 95 E5 Premium,72,99,Total 2022,810
2022,Cataluña,Barcelona,Gasolina 95,,,Total 2022,
2022,Cataluña,Barcelona,Gasolina 95 (G.protección),,,Total 2022,
2022,Cataluña,Barcelona,Gasolina 98 E5,481,867,Total 2022,5.960
2022,Cataluña,Barcelona,Gasolina 98 E10,,,Total 2022,9
2022,Cataluña,Barcelona,Gasolina 98,,,Total 2022,
2022,Cataluña,Barcelona,Gasóleo A habitual,784,1.478,Total 2022,11.523
2022,Cataluña,Barcelona,Gasóleo Premium,550,975,Total 2022,7.546
2022,Cataluña,Barcelona,Nuevo gasóleo A,,,Total 2022,
2022,Cataluña,Barcelona,Gasóleo B,43,225,Total 2022,3.028
2022,Cataluña,Barcelona,Gasóleo C,4,6,Total 2022,23
2022,Cataluña,Barcelona,Biodiésel,7,13,Total 2022,37
2022,Cataluña,Barcelona,Bioetanol,1,1,Total 2022,5
2022,Cataluña,Barcelona,Gases licuados del petróleo,78,121,Total 2022,856
2022,Cataluña,Barcelona,Gas natural comprimido,16,24,Total 2022,127
2022,Cataluña,Barcelona,Gas natural licuado,7,14,Total 2022,86
2022,Cataluña,Girona,Gasolina 95 E5,256,1.395,Total 2022,10.717
2022,Cataluña,Girona,Gasolina 95 E10,2,4,Total 2022,23
2022,Cataluña,Girona,Gasolina 95 E5 Premium,6,99,Total 2022,810
2022,Cataluña,Girona,Gasolina 95,,,Total 2022,
2022,Cataluña,Girona,Gasolina 95 (G.protección),,,Total 2022,
2022,Cataluña,Girona,Gasolina 98 E5,169,867,Total 2022,5.960
2022,Cataluña,Girona,Gasolina 98 E10,,,Total 2022,9
2022,Cataluña,Girona,Gasolina 98,,,Total 2022,
2022,Cataluña,Girona,Gasóleo A habitual,268,1.478,Total 2022,11.523
2022,Cataluña,Girona,Gasóleo Premium,174,975,Total 2022,7.546
2022,Cataluña,Girona,Nuevo gasóleo A,,,Total 2022,
2022,Cataluña,Girona,Gasóleo B,49,225,Total 2022,3.028
2022,Cataluña,Girona,Gasóleo C,2,6,Total 2022,23
2022,Cataluña,Girona,Biodiésel,1,13,Total 2022,37
2022,Cataluña,Girona,Bioetanol,,1,Total 2022,5
2022,Cataluña,Girona,Gases licuados del petróleo,20,121,Total 2022,856
2022,Cataluña,Girona,Gas natural comprimido,5,24,Total 2022,127
2022,Cataluña,Girona,Gas natural licuado,4,14,Total 2022,86
2022,Cataluña,Lleida,Gasolina 95 E5,162,1.395,Total 2022,10.717
2022,Cataluña,Lleida,Gasolina 95 E10,,4,Total 2022,23
2022,Cataluña,Lleida,Gasolina 95 E5 Premium,8,99,Total 2022,810
2022,Cataluña,Lleida,Gasolina 95,,,Total 2022,
2022,Cataluña,Lleida,Gasolina 95 (G.protección),,,Total 2022,
2022,Cataluña,Lleida,Gasolina 98 E5,85,867,Total 2022,5.960
2022,Cataluña,Lleida,Gasolina 98 E10,,,Total 2022,9
2022,Cataluña,Lleida,Gasolina 98,,,Total 2022,
2022,Cataluña,Lleida,Gasóleo A habitual,190,1.478,Total 2022,11.523
2022,Cataluña,Lleida,Gasóleo Premium,94,975,Total 2022,7.546
2022,Cataluña,Lleida,Nuevo gasóleo A,,,Total 2022,
2022,Cataluña,Lleida,Gasóleo B,70,225,Total 2022,3.028
2022,Cataluña,Lleida,Gasóleo C,,6,Total 2022,23
2022,Cataluña,Lleida,Biodiésel,1,13,Total 2022,37
2022,Cataluña,Lleida,Bioetanol,,1,Total 2022,5
