comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
País Vasco,Álava,2006,Autopistas libres y autovías,0,50,Subtotal País Vasco,0,77,7.694,16.429
País Vasco,Álava,2006,Carreteras convencionales,0,50,Subtotal País Vasco,0,77,7.065,16.429
País Vasco,Álava,2007,Autopistas de peaje,48,48,Subtotal País Vasco,67,67,1.710,17.696
País Vasco,Álava,2007,Autopistas libres y autovías,0,48,Subtotal País Vasco,0,67,8.442,17.696
País Vasco,Álava,2007,Carreteras convencionales,0,48,Subtotal País Vasco,0,67,7.544,17.696
País Vasco,Álava,2008,Autopistas de peaje,34,34,Subtotal País Vasco,47,47,1.669,15.353
País Vasco,Álava,2008,Autopistas libres y autovías,0,34,Subtotal País Vasco,0,47,7.536,15.353
País Vasco,Álava,2008,Carreteras convencionales,0,34,Subtotal País Vasco,0,47,6.148,15.353
País Vasco,Álava,2009,Autopistas de peaje,34,34,Subtotal País Vasco,47,47,1.493,13.968
País Vasco,Álava,2009,Autopistas libres y autovías,0,34,Subtotal País Vasco,0,47,7.151,13.968
País Vasco,Álava,2009,Carreteras convencionales,0,34,Subtotal País Vasco,0,47,5.324,13.968
País Vasco,Álava,2010,Autopistas de peaje,22,22,Subtotal País Vasco,35,35,1.400,13.307
País Vasco,Álava,2010,Autopistas libres y autovías,0,22,Subtotal País Vasco,0,35,7.081,13.307
País Vasco,Álava,2010,Carreteras convencionales,0,22,Subtotal País Vasco,0,35,4.826,13.307
País Vasco,Álava,2011,Autopistas de peaje,29,29,Subtotal País Vasco,40,40,1.213,11.979
País Vasco,Álava,2011,Autopistas libres y autovías,0,29,Subtotal País Vasco,0,40,6.198,11.979
País Vasco,Álava,2011,Carreteras convencionales,0,29,Subtotal País Vasco,0,40,4.568,11.979
País Vasco,Álava,2012,Autopistas de peaje,39,39,Subtotal País Vasco,52,52,1.203,11.659
País Vasco,Álava,2012,Autopistas libres y autovías,0,39,Subtotal País Vasco,0,52,5.983,11.659
País Vasco,Álava,2012,Carreteras convencionales,0,39,Subtotal País Vasco,0,52,4.473,11.659
País Vasco,Álava,2013,Autopistas de peaje,42,42,Subtotal País Vasco,56,56,1.224,11.245
País Vasco,Álava,2013,Autopistas libres y autovías,0,42,Subtotal País Vasco,0,56,5.912,11.245
País Vasco,Álava,2013,Carreteras convencionales,0,42,Subtotal País Vasco,0,56,4.109,11.245
País Vasco,Álava,2014,Autopistas de peaje,30,30,Subtotal País Vasco,46,46,957,10.973
País Vasco,Álava,2014,Autopistas libres y autovías,0,30,Subtotal País Vasco,0,46,5.865,10.973
País Vasco,Álava,2014,Carreteras convencionales,0,30,Subtotal País Vasco,0,46,4.151,10.973
País Vasco,Álava,2015,Autopistas de peaje,25,25,Subtotal País Vasco,43,43,896,10.750
País Vasco,Álava,2015,Autopistas libres y autovías,0,25,Subtotal País Vasco,0,43,5.825,10.750
País Vasco,Álava,2015,Carreteras convencionales,0,25,Subtotal País Vasco,0,43,4.029,10.750
País Vasco,Álava,2016,Autopistas de peaje,32,32,Subtotal País Vasco,47,47,867,11.354
País Vasco,Álava,2016,Autopistas libres y autovías,0,32,Subtotal País Vasco,0,47,6.482,11.354
País Vasco,Álava,2016,Carreteras convencionales,0,32,Subtotal País Vasco,0,47,4.005,11.354
País Vasco,Álava,2017,Autopistas de peaje,24,24,Subtotal País Vasco,52,52,1.019,12.024
País Vasco,Álava,2017,Autopistas libres y autovías,0,24,Subtotal País Vasco,0,52,6.630,12.024
País Vasco,Álava,2017,Carreteras convencionales,0,24,Subtotal País Vasco,0,52,4.375,12.024
País Vasco,Álava,2018,Autopistas de peaje,36,36,Subtotal País Vasco,50,50,1.061,12.156
País Vasco,Álava,2018,Autopistas libres y autovías,0,36,Subtotal País Vasco,0,50,7.001,12.156
País Vasco,Álava,2018,Carreteras convencionales,0,36,Subtotal País Vasco,0,50,4.094,12.156
País Vasco,Álava,2019,Autopistas de peaje,32,32,Subtotal País Vasco,64,64,1.068,11.955
País Vasco,Álava,2019,Autopistas libres y autovías,0,32,Subtotal País Vasco,0,64,7.124,11.955
País Vasco,Álava,2019,Carreteras convencionales,0,32,Subtotal País Vasco,0,64,3.763,11.955
País Vasco,Álava,2020,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,519,7.787
País Vasco,Álava,2020,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,4.429,7.787
País Vasco,Álava,2020,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,2.839,7.787
País Vasco,Álava,2021,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,555,9.964
País Vasco,Álava,2021,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.145,9.964
País Vasco,Álava,2021,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.264,9.964
País Vasco,Álava,2022,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,268,10.641
País Vasco,Álava,2022,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.994,10.641
País Vasco,Álava,2022,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.379,10.641
País Vasco,Guipúzcoa,2005,Autopistas de peaje,0,0,Subtotal País Vasco,85,85,1.682,16.966
País Vasco,Guipúzcoa,2005,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,85,7.360,16.966
País Vasco,Guipúzcoa,2005,Carreteras convencionales,0,0,Subtotal País Vasco,0,85,7.924,16.966
País Vasco,Guipúzcoa,2006,Autopistas de peaje,0,0,Subtotal País Vasco,77,77,1.670,16.429
País Vasco,Guipúzcoa,2006,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,77,7.694,16.429
País Vasco,Guipúzcoa,2006,Carreteras convencionales,0,0,Subtotal País Vasco,0,77,7.065,16.429
País Vasco,Guipúzcoa,2007,Autopistas de peaje,0,0,Subtotal País Vasco,67,67,1.710,17.696
País Vasco,Guipúzcoa,2007,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,67,8.442,17.696
País Vasco,Guipúzcoa,2007,Carreteras convencionales,0,0,Subtotal País Vasco,0,67,7.544,17.696
País Vasco,Guipúzcoa,2008,Autopistas de peaje,0,0,Subtotal País Vasco,47,47,1.669,15.353
País Vasco,Guipúzcoa,2008,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,47,7.536,15.353
País Vasco,Guipúzcoa,2008,Carreteras convencionales,0,0,Subtotal País Vasco,0,47,6.148,15.353
País Vasco,Guipúzcoa,2009,Autopistas de peaje,0,0,Subtotal País Vasco,47,47,1.493,13.968
País Vasco,Guipúzcoa,2009,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,47,7.151,13.968
País Vasco,Guipúzcoa,2009,Carreteras convencionales,0,0,Subtotal País Vasco,0,47,5.324,13.968
País Vasco,Guipúzcoa,2010,Autopistas de peaje,0,0,Subtotal País Vasco,35,35,1.400,13.307
País Vasco,Guipúzcoa,2010,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,35,7.081,13.307
País Vasco,Guipúzcoa,2010,Carreteras convencionales,0,0,Subtotal País Vasco,0,35,4.826,13.307
País Vasco,Guipúzcoa,2011,Autopistas de peaje,0,0,Subtotal País Vasco,40,40,1.213,11.979
País Vasco,Guipúzcoa,2011,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,40,6.198,11.979
País Vasco,Guipúzcoa,2011,Carreteras convencionales,0,0,Subtotal País Vasco,0,40,4.568,11.979
País Vasco,Guipúzcoa,2012,Autopistas de peaje,0,0,Subtotal País Vasco,52,52,1.203,11.659
País Vasco,Guipúzcoa,2012,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,52,5.983,11.659
País Vasco,Guipúzcoa,2012,Carreteras convencionales,0,0,Subtotal País Vasco,0,52,4.473,11.659
País Vasco,Guipúzcoa,2013,Autopistas de peaje,0,0,Subtotal País Vasco,56,56,1.224,11.245
País Vasco,Guipúzcoa,2013,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,56,5.912,11.245
País Vasco,Guipúzcoa,2013,Carreteras convencionales,0,0,Subtotal País Vasco,0,56,4.109,11.245
País Vasco,Guipúzcoa,2014,Autopistas de peaje,0,0,Subtotal País Vasco,46,46,957,10.973
País Vasco,Guipúzcoa,2014,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,46,5.865,10.973
País Vasco,Guipúzcoa,2014,Carreteras convencionales,0,0,Subtotal País Vasco,0,46,4.151,10.973
País Vasco,Guipúzcoa,2015,Autopistas de peaje,0,0,Subtotal País Vasco,43,43,896,10.750
País Vasco,Guipúzcoa,2015,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,43,5.825,10.750
País Vasco,Guipúzcoa,2015,Carreteras convencionales,0,0,Subtotal País Vasco,0,43,4.029,10.750
País Vasco,Guipúzcoa,2016,Autopistas de peaje,0,0,Subtotal País Vasco,47,47,867,11.354
País Vasco,Guipúzcoa,2016,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,47,6.482,11.354
País Vasco,Guipúzcoa,2016,Carreteras convencionales,0,0,Subtotal País Vasco,0,47,4.005,11.354
País Vasco,Guipúzcoa,2017,Autopistas de peaje,0,0,Subtotal País Vasco,52,52,1.019,12.024
País Vasco,Guipúzcoa,2017,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,52,6.630,12.024
País Vasco,Guipúzcoa,2017,Carreteras convencionales,0,0,Subtotal País Vasco,0,52,4.375,12.024
País Vasco,Guipúzcoa,2018,Autopistas de peaje,0,0,Subtotal País Vasco,50,50,1.061,12.156
País Vasco,Guipúzcoa,2018,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,50,7.001,12.156
País Vasco,Guipúzcoa,2018,Carreteras convencionales,0,0,Subtotal País Vasco,0,50,4.094,12.156
País Vasco,Guipúzcoa,2019,Autopistas de peaje,0,0,Subtotal País Vasco,64,64,1.068,11.955
País Vasco,Guipúzcoa,2019,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,64,7.124,11.955
País Vasco,Guipúzcoa,2019,Carreteras convencionales,0,0,Subtotal País Vasco,0,64,3.763,11.955
País Vasco,Guipúzcoa,2020,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,519,7.787
País Vasco,Guipúzcoa,2020,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,4.429,7.787
País Vasco,Guipúzcoa,2020,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,2.839,7.787
País Vasco,Guipúzcoa,2021,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,555,9.964
País Vasco,Guipúzcoa,2021,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.145,9.964
País Vasco,Guipúzcoa,2021,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.264,9.964
País Vasco,Guipúzcoa,2022,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,268,10.641
País Vasco,Guipúzcoa,2022,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.994,10.641
País Vasco,Guipúzcoa,2022,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.379,10.641
País Vasco,Vizcaya,2005,Autopistas de peaje,31,31,Subtotal País Vasco,85,85,1.682,16.966
País Vasco,Vizcaya,2005,Autopistas libres y autovías,0,31,Subtotal País Vasco,0,85,7.360,16.966
País Vasco,Vizcaya,2005,Carreteras convencionales,0,31,Subtotal País Vasco,0,85,7.924,16.966
País Vasco,Vizcaya,2006,Autopistas de peaje,27,27,Subtotal País Vasco,77,77,1.670,16.429
País Vasco,Vizcaya,2006,Autopistas libres y autovías,0,27,Subtotal País Vasco,0,77,7.694,16.429
País Vasco,Vizcaya,2006,Carreteras convencionales,0,27,Subtotal País Vasco,0,77,7.065,16.429
País Vasco,Vizcaya,2007,Autopistas de peaje,19,19,Subtotal País Vasco,67,67,1.710,17.696
País Vasco,Vizcaya,2007,Autopistas libres y autovías,0,19,Subtotal País Vasco,0,67,8.442,17.696
País Vasco,Vizcaya,2007,Carreteras convencionales,0,19,Subtotal País Vasco,0,67,7.544,17.696
País Vasco,Vizcaya,2008,Autopistas de peaje,13,13,Subtotal País Vasco,47,47,1.669,15.353
País Vasco,Vizcaya,2008,Autopistas libres y autovías,0,13,Subtotal País Vasco,0,47,7.536,15.353
País Vasco,Vizcaya,2008,Carreteras convencionales,0,13,Subtotal País Vasco,0,47,6.148,15.353
País Vasco,Vizcaya,2009,Autopistas de peaje,13,13,Subtotal País Vasco,47,47,1.493,13.968
País Vasco,Vizcaya,2009,Autopistas libres y autovías,0,13,Subtotal País Vasco,0,47,7.151,13.968
País Vasco,Vizcaya,2009,Carreteras convencionales,0,13,Subtotal País Vasco,0,47,5.324,13.968
País Vasco,Vizcaya,2010,Autopistas de peaje,13,13,Subtotal País Vasco,35,35,1.400,13.307
País Vasco,Vizcaya,2010,Autopistas libres y autovías,0,13,Subtotal País Vasco,0,35,7.081,13.307
País Vasco,Vizcaya,2010,Carreteras convencionales,0,13,Subtotal País Vasco,0,35,4.826,13.307
País Vasco,Vizcaya,2011,Autopistas de peaje,11,11,Subtotal País Vasco,40,40,1.213,11.979
País Vasco,Vizcaya,2011,Autopistas libres y autovías,0,11,Subtotal País Vasco,0,40,6.198,11.979
País Vasco,Vizcaya,2011,Carreteras convencionales,0,11,Subtotal País Vasco,0,40,4.568,11.979
País Vasco,Vizcaya,2012,Autopistas de peaje,13,13,Subtotal País Vasco,52,52,1.203,11.659
País Vasco,Vizcaya,2012,Autopistas libres y autovías,0,13,Subtotal País Vasco,0,52,5.983,11.659
País Vasco,Vizcaya,2012,Carreteras convencionales,0,13,Subtotal País Vasco,0,52,4.473,11.659
País Vasco,Vizcaya,2013,Autopistas de peaje,14,14,Subtotal País Vasco,56,56,1.224,11.245
País Vasco,Vizcaya,2013,Autopistas libres y autovías,0,14,Subtotal País Vasco,0,56,5.912,11.245
País Vasco,Vizcaya,2013,Carreteras convencionales,0,14,Subtotal País Vasco,0,56,4.109,11.245
País Vasco,Vizcaya,2014,Autopistas de peaje,16,16,Subtotal País Vasco,46,46,957,10.973
País Vasco,Vizcaya,2014,Autopistas libres y autovías,0,16,Subtotal País Vasco,0,46,5.865,10.973
País Vasco,Vizcaya,2014,Carreteras convencionales,0,16,Subtotal País Vasco,0,46,4.151,10.973
País Vasco,Vizcaya,2015,Autopistas de peaje,18,18,Subtotal País Vasco,43,43,896,10.750
País Vasco,Vizcaya,2015,Autopistas libres y autovías,0,18,Subtotal País Vasco,0,43,5.825,10.750
País Vasco,Vizcaya,2015,Carreteras convencionales,0,18,Subtotal País Vasco,0,43,4.029,10.750
País Vasco,Vizcaya,2016,Autopistas de peaje,15,15,Subtotal País Vasco,47,47,867,11.354
País Vasco,Vizcaya,2016,Autopistas libres y autovías,0,15,Subtotal País Vasco,0,47,6.482,11.354
País Vasco,Vizcaya,2016,Carreteras convencionales,0,15,Subtotal País Vasco,0,47,4.005,11.354
País Vasco,Vizcaya,2017,Autopistas de peaje,28,28,Subtotal País Vasco,52,52,1.019,12.024
País Vasco,Vizcaya,2017,Autopistas libres y autovías,0,28,Subtotal País Vasco,0,52,6.630,12.024
País Vasco,Vizcaya,2017,Carreteras convencionales,0,28,Subtotal País Vasco,0,52,4.375,12.024
País Vasco,Vizcaya,2018,Autopistas de peaje,14,14,Subtotal País Vasco,50,50,1.061,12.156
País Vasco,Vizcaya,2018,Autopistas libres y autovías,0,14,Subtotal País Vasco,0,50,7.001,12.156
País Vasco,Vizcaya,2018,Carreteras convencionales,0,14,Subtotal País Vasco,0,50,4.094,12.156
País Vasco,Vizcaya,2019,Autopistas de peaje,32,32,Subtotal País Vasco,64,64,1.068,11.955
País Vasco,Vizcaya,2019,Autopistas libres y autovías,0,32,Subtotal País Vasco,0,64,7.124,11.955
País Vasco,Vizcaya,2019,Carreteras convencionales,0,32,Subtotal País Vasco,0,64,3.763,11.955
País Vasco,Vizcaya,2020,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,519,7.787
País Vasco,Vizcaya,2020,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,4.429,7.787
País Vasco,Vizcaya,2020,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,2.839,7.787
País Vasco,Vizcaya,2021,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,555,9.964
País Vasco,Vizcaya,2021,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.145,9.964
País Vasco,Vizcaya,2021,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.264,9.964
País Vasco,Vizcaya,2022,Autopistas de peaje,0,0,Subtotal País Vasco,0,0,268,10.641
País Vasco,Vizcaya,2022,Autopistas libres y autovías,0,0,Subtotal País Vasco,0,0,6.994,10.641
País Vasco,Vizcaya,2022,Carreteras convencionales,0,0,Subtotal País Vasco,0,0,3.379,10.641
"Rioja, La","Rioja, La",2005,Autopistas de peaje,60,267,"Subtotal Rioja, La",60,267,1.682,16.966
"Rioja, La","Rioja, La",2005,Autopistas libres y autovías,41,267,"Subtotal Rioja, La",41,267,7.360,16.966
"Rioja, La","Rioja, La",2005,Carreteras convencionales,166,267,"Subtotal Rioja, La",166,267,7.924,16.966
"Rioja, La","Rioja, La",2006,Autopistas de peaje,34,200,"Subtotal Rioja, La",34,200,1.670,16.429
"Rioja, La","Rioja, La",2006,Autopistas libres y autovías,30,200,"Subtotal Rioja, La",30,200,7.694,16.429
"Rioja, La","Rioja, La",2006,Carreteras convencionales,136,200,"Subtotal Rioja, La",136,200,7.065,16.429
"Rioja, La","Rioja, La",2007,Autopistas de peaje,48,228,"Subtotal Rioja, La",48,228,1.710,17.696
"Rioja, La","Rioja, La",2007,Autopistas libres y autovías,53,228,"Subtotal Rioja, La",53,228,8.442,17.696
"Rioja, La","Rioja, La",2007,Carreteras convencionales,127,228,"Subtotal Rioja, La",127,228,7.544,17.696
"Rioja, La","Rioja, La",2008,Autopistas de peaje,76,221,"Subtotal Rioja, La",76,221,1.669,15.353
"Rioja, La","Rioja, La",2008,Autopistas libres y autovías,14,221,"Subtotal Rioja, La",14,221,7.536,15.353
"Rioja, La","Rioja, La",2008,Carreteras convencionales,131,221,"Subtotal Rioja, La",131,221,6.148,15.353
"Rioja, La","Rioja, La",2009,Autopistas de peaje,41,173,"Subtotal Rioja, La",41,173,1.493,13.968
"Rioja, La","Rioja, La",2009,Autopistas libres y autovías,7,173,"Subtotal Rioja, La",7,173,7.151,13.968
"Rioja, La","Rioja, La",2009,Carreteras convencionales,125,173,"Subtotal Rioja, La",125,173,5.324,13.968
"Rioja, La","Rioja, La",2010,Autopistas de peaje,47,161,"Subtotal Rioja, La",47,161,1.400,13.307
"Rioja, La","Rioja, La",2010,Autopistas libres y autovías,21,161,"Subtotal Rioja, La",21,161,7.081,13.307
"Rioja, La","Rioja, La",2010,Carreteras convencionales,93,161,"Subtotal Rioja, La",93,161,4.826,13.307
"Rioja, La","Rioja, La",2011,Autopistas de peaje,27,138,"Subtotal Rioja, La",27,138,1.213,11.979
"Rioja, La","Rioja, La",2011,Autopistas libres y autovías,13,138,"Subtotal Rioja, La",13,138,6.198,11.979
"Rioja, La","Rioja, La",2011,Carreteras convencionales,98,138,"Subtotal Rioja, La",98,138,4.568,11.979
"Rioja, La","Rioja, La",2012,Autopistas de peaje,23,147,"Subtotal Rioja, La",23,147,1.203,11.659
"Rioja, La","Rioja, La",2012,Autopistas libres y autovías,20,147,"Subtotal Rioja, La",20,147,5.983,11.659
"Rioja, La","Rioja, La",2012,Carreteras convencionales,104,147,"Subtotal Rioja, La",104,147,4.473,11.659
"Rioja, La","Rioja, La",2013,Autopistas de peaje,41,160,"Subtotal Rioja, La",41,160,1.224,11.245
"Rioja, La","Rioja, La",2013,Autopistas libres y autovías,16,160,"Subtotal Rioja, La",16,160,5.912,11.245
"Rioja, La","Rioja, La",2013,Carreteras convencionales,103,160,"Subtotal Rioja, La",103,160,4.109,11.245
"Rioja, La","Rioja, La",2014,Autopistas de peaje,22,130,"Subtotal Rioja, La",22,130,957,10.973
"Rioja, La","Rioja, La",2014,Autopistas libres y autovías,23,130,"Subtotal Rioja, La",23,130,5.865,10.973
"Rioja, La","Rioja, La",2014,Carreteras convencionales,85,130,"Subtotal Rioja, La",85,130,4.151,10.973
"Rioja, La","Rioja, La",2015,Autopistas de peaje,12,125,"Subtotal Rioja, La",12,125,896,10.750
"Rioja, La","Rioja, La",2015,Autopistas libres y autovías,33,125,"Subtotal Rioja, La",33,125,5.825,10.750
"Rioja, La","Rioja, La",2015,Carreteras convencionales,80,125,"Subtotal Rioja, La",80,125,4.029,10.750
"Rioja, La","Rioja, La",2016,Autopistas de peaje,15,146,"Subtotal Rioja, La",15,146,867,11.354
"Rioja, La","Rioja, La",2016,Autopistas libres y autovías,35,146,"Subtotal Rioja, La",35,146,6.482,11.354
"Rioja, La","Rioja, La",2016,Carreteras convencionales,96,146,"Subtotal Rioja, La",96,146,4.005,11.354
"Rioja, La","Rioja, La",2017,Autopistas de peaje,23,141,"Subtotal Rioja, La",23,141,1.019,12.024
"Rioja, La","Rioja, La",2017,Autopistas libres y autovías,34,141,"Subtotal Rioja, La",34,141,6.630,12.024
"Rioja, La","Rioja, La",2017,Carreteras convencionales,84,141,"Subtotal Rioja, La",84,141,4.375,12.024
"Rioja, La","Rioja, La",2018,Autopistas de peaje,15,116,"Subtotal Rioja, La",15,116,1.061,12.156
"Rioja, La","Rioja, La",2018,Autopistas libres y autovías,42,116,"Subtotal Rioja, La",42,116,7.001,12.156
"Rioja, La","Rioja, La",2018,Carreteras convencionales,59,116,"Subtotal Rioja, La",59,116,4.094,12.156
"Rioja, La","Rioja, La",2019,Autopistas de peaje,24,117,"Subtotal Rioja, La",24,117,1.068,11.955
"Rioja, La","Rioja, La",2019,Autopistas libres y autovías,28,117,"Subtotal Rioja, La",28,117,7.124,11.955
"Rioja, La","Rioja, La",2019,Carreteras convencionales,65,117,"Subtotal Rioja, La",65,117,3.763,11.955
"Rioja, La","Rioja, La",2020,Autopistas de peaje,15,93,"Subtotal Rioja, La",15,93,519,7.787
"Rioja, La","Rioja, La",2020,Autopistas libres y autovías,18,93,"Subtotal Rioja, La",18,93,4.429,7.787
"Rioja, La","Rioja, La",2020,Carreteras convencionales,60,93,"Subtotal Rioja, La",60,93,2.839,7.787
